Font_Name,Font_Pv_Image,Title_Works_In_URL,Image,dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,dim_20,dim_21,dim_22,dim_23,dim_24,dim_25,dim_26,dim_27,dim_28,dim_29,dim_30,dim_31,dim_32,dim_33,dim_34,dim_35,dim_36,dim_37,dim_38,dim_39,dim_40,dim_41,dim_42,dim_43,dim_44,dim_45,dim_46,dim_47,dim_48,dim_49,dim_50,dim_51,dim_52,dim_53,dim_54,dim_55,dim_56,dim_57,dim_58,dim_59,dim_60,dim_61,dim_62,dim_63
Anek_Tamil,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABb0lEQVR42u1YW5KDMAwLdO8d+WTbm3k/KG1a8rCxgZmu9dUpCU4sS3FIKRAIBP47JuE4VH6dCfAK7/izdkJ2XsBNNuy3IO1+QQYO5H1WF2y+ogaX+nuUIq7KAF1nFs+dPzJxuhHxOhRZMAdrnZBb8T6pHxfBy7Ec66UIO+DgI7zXEvCKOlgA8yErKKL2OUBtAWyWIQoRCrZDNC0gLxt923V3U/jIDXxk+/aWLgeoT4WNAshtEDvMU9sPQHUgwc2FuF4Rcgtr4ufQM8TZBpPEi5ZJgNSKhhlQ9x9w7li4Do0ZmmQIJV/Zu4dBIwM8uD0AQhXsZKD+1u0jcxFCrzrSbVjmA7QVRsYpd4gq3y0OKoOtKoCxPxdkY1YToHGobF1AtrEsaUXmPYmk3t9cxLf2A/1epJVfBlICmO2KaJ79DTPcmpXRCZum2xAiNnZtkyG0F2WQ/t457xRhvQhQxCTZB7gpeQNHf9QJBAKBQODb8AeMEfKnlYfJBwAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393CE60>,15.657725,1.7226876,21.603746,0.0,0.0,11.459418,0.0,18.788837,16.909603,0.0,0.0,22.007372,17.267923,0.0,20.498827,22.842518,16.132034,11.072008,17.270187,0.397172,0.0,22.64727,29.265585,25.188673,25.310656,17.627857,0.0,17.909979,18.32435,0.0,17.144499,30.348648,0.0,11.604954,22.634428,0.0,23.361177,20.701057,13.087249,17.812761,19.579767,0.0,7.7957854,66.70785,0.0,17.23014,3.0731208,24.62512,18.451044,23.934195,0.0,15.585802,0.0,29.899813,0.0,20.802298,0.0,22.910618,15.213187,26.432755,20.283735,23.355364,13.66158,25.404013
Artifika,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABiUlEQVR42u1YS5bDIAwjvN4bcXLPIk2GAQICnGQW1qZ9DThG/ok6ZzAYDAYDCYiICNTtbuxCGVzPwrMEZJ+PMyDDlOkygMq3Rx0I/6IEdrzigIjI4QTeIuCk4S0C9g91CjxbAnAu3nG4D1kCycsDWI9VM+AIRScGab0AqhmQWGfezuaL5zKg+5NzzknSruIesyCaBHRigJx6napF+sZmDIqHUPEAf2z0KUBG3mrfyIy2B0L+gKGAmoa/DsRmGm5RXTC5OqskrQpJgNzA2EQivPWTQuShoYzyAEO6ZJ2B8rBxgAJmzUddCkJRQZbDpacNqzuwVIOXAL1hOgcwGB7IMQm3L5QUEYswc3fyPYPnaU5c1cHc9dWPRwDNEhlVrn6ilusUYK5F+rfbsJ+pgZh6iLsc4JoeJOAmeloN72wx6ZJyA5Y6Id1xryQzqE54WbVothWpWDh27CmS3hGmKGhLn+rpikmElYnU0V5Vs8hn0NJIbN8uUX+cM/P9e7NhSF9H4znFaDAYDCr4AWtCTemOVq9WAAAAAElFTkSuQmCC",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D430>,26.068851,0.0,20.44814,0.0,0.0,12.21429,0.0,17.42299,26.001017,0.0,42.889942,23.375713,27.14282,0.0,23.487404,30.438272,11.951789,8.687409,18.217245,26.079363,0.0,39.91886,32.778328,18.218624,13.947934,30.790636,0.0,16.311325,23.878143,0.0,24.321974,14.375507,0.0,19.910164,0.0,0.0,22.418037,27.128944,21.010073,20.817163,28.22197,0.0,43.640446,8.4110365,0.0,11.175669,17.282625,12.874736,17.664114,18.78553,0.0,3.8944373,0.0,16.812187,0.0,9.354049,0.0,21.359571,6.6224384,10.673656,23.610563,22.45741,22.55586,14.498345
Abhaya_Libre,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABcUlEQVR42u1Y27KEIAyrzv434ctzHryBB2zdrTrONE+ydqGkoS2KBAKBQOA9AAn/WUe7aXqeAPJRBkRE/GMwmC150t6bAVxEwfiaQ0iC18jQfAaE5CWpwEqAPEkBSBGxOYDJUQKuDmDJRTDkKwDwjRc3B6gYrst6eoB5WVWGKN87erBMpPJavXesHhWtVBzojRwioFNQv3WLwTaNKsPq7Hk5gGLJU9nQYmsrRrnx5ISPrRer95HuLQhzZi0BvxAYOhzWvCf1bygb2IxfQ4BdANI/se/Mk0jOE3VOGqiFl5PWOeYzEhktErTfESgiA7wl2JBWR1u7LOWUB3JrnO65NVRpuKbAcuw8GEBvX3flotYWuhVp9/tWOvGLBNFZCNr9FavZUUIYLYlIk2XbPuW8PrlGQIsB1j56YeRIicPxVpLkPQlYDmFu0MOZoTTlQ86D4cvdN4tfVRa7pbPsIenzfeDMRwyUo6duk4FAIBAIBN6CPwNGbZW4nnHcAAAAAElFTkSuQmCC",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E42F6AB0>,12.316567,17.86388,12.444566,0.0,0.0,13.577344,0.0,17.446224,7.843529,0.0,13.73855,16.374851,25.65712,0.0,11.906367,10.294643,7.5351024,4.5029306,10.509284,20.654785,0.0,18.787104,1.0271196,15.081588,12.369499,26.837284,0.0,10.982864,2.5726209,0.0,15.271922,12.269282,0.0,25.932741,28.334953,0.0,14.181139,17.476849,19.777807,5.8745375,22.44852,0.0,23.904488,68.0299,0.0,9.531813,6.661539,2.8190064,9.549135,12.540956,0.0,12.723802,0.0,9.150423,0.0,22.907883,0.0,11.893033,26.869362,3.7710145,11.732427,19.278545,8.65774,14.350252
Baloo_Tamma_2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABZ0lEQVR42u1YXXrEIAgk1oO1J3M42fZm9qHZzZ+KGPzywjxmjSDDDHGJHA7Hw1h6F4IoERMeyzT/47EEsCaQrTf+6lz3+nD2a5tA6O6ASQiKtUxElJ6h4EVE9LN8T+CgvwWxSsF266hazUnRMrA2gV0lWrE/gs0ZMGZA5mAX3dI2tq2EElziyxnEGSbAtAk2L5YMSBzgUB9YTY99UIkDVN8cd0LNEU4JsIkcj4fW9bYJB8eQUO0pLw59DPDxmeFEkhNIcwdz7GtBnOaBZLLorlNUOMu+LA0lGn8yXM2kqYOCGeO+BnP3rudVcgJxMLEyB3ljDEZyyVlRgqv5366Ajr+kumspKOBCoJoOmCZroP605NJ3rRhlHixPGWRSucuiR106DJlDI16yTKAaiBsNmA0nlyD4mmusk+p9Q8CEBJo6sLsaoP5+zeRhO4qEqQN5esnhF6ndMfQTJZ76t4bD4XA4HA6HwxB/GoW/zw920AgAAAAASUVORK5CYII=",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DEB0>,8.257339,3.554259,15.282964,0.0,0.0,9.312378,0.0,50.26936,5.614589,0.0,26.860725,5.738707,33.57581,0.0,9.276383,9.279129,21.58795,7.280608,15.265516,22.787031,0.0,32.34705,28.918982,15.534797,19.44667,0.7146777,0.0,13.10629,15.891996,0.0,22.549688,19.969936,0.0,23.448118,18.096926,0.0,4.5860558,69.760185,9.954858,12.945553,0.0,0.0,0.39548218,107.89916,0.0,17.272537,29.978582,11.959017,12.273372,10.66357,0.0,26.366703,0.0,9.301878,0.0,21.958967,0.0,11.501846,11.854521,1.821466,9.83554,21.928696,21.164787,14.876285
Alegreya,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABgklEQVR42u1YQWLEIAgkaR7Wnzm+bPszeljjmkYjJFgvzFUjCMNAJHI4HA6HYzK+FHvx/Vp+rB3Y5ObDkAisuu1hYgpeRERkngNxBDCIhIt0I2s/MI7AqABoSBjjCE/WafTXAcxMxMzM01IQiUbkYBNnQGMY1sRFCr0sB+AEOw/2wyQOZPOGHuwBeB8OqXk7D5BP6h2arSJ5YpuBfg6KVdiFAJ9jezkAKtF4XIYhKYCyZcRgXQPyQpQRRqqEKG8WyRjrnQxYqvEmSysOXTHgPx2Y3oy5AkkE3lL0PALIzIP89wCGMTtdo1uIezuAiRTjFPBrMUzWgZrvd0mo4DwTEUXYUhA1Vkq0T8TWVX/5zmSovP5qmQEMEQHUlaHJwAv+6iOAG0swfE9oVFx72CpkshzJ8MT+2RLaepxVgJk5uQNcqsEieJKJx64YinpA4yeeKOJzwj1hqA7Y3aZ0WHk2m9dsod8VceIBbr6QFAMu/swlqMzAhzpA8eWwpw2Hw+FwGOEXLUCtrSJq6oIAAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C410>,8.836385,12.960611,10.471393,0.0,0.0,13.447372,0.0,46.92849,7.780235,0.0,42.113503,3.8620367,24.817726,0.0,20.814579,7.6195726,11.566919,13.464877,3.4264736,42.624115,0.0,40.66851,22.22857,11.536924,19.022696,29.290142,0.0,8.546711,19.686829,0.0,16.61886,16.029335,0.0,33.137516,7.071346,0.0,3.4641318,11.120442,2.3517694,8.365175,74.65438,0.0,21.205153,13.497743,0.0,7.065056,20.053324,16.428318,12.317386,0.04818362,0.0,24.89152,0.0,13.430503,0.0,14.467656,0.0,19.77581,0.0,25.624432,12.807194,18.87688,10.0865,2.097025
Archivo,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABl0lEQVR42u1YS3bDIAzEOAfrzRhOZvdkdNUYAugDcvL6yqwSm8iKZqQBO7ewsLDw37FJF6L6YIOHcF1qpPJOIF2wjbzLlh05a6dlAl4nAHt4/U/CByg4ys45PylBaxnuigLE7y/7Enj3B4Bn5SUc4CIMRt3zG+5KBWK5wLAAWQJJ+HgbxSKLREdtPZ/LYJf3wOmc28g+ONqGe865YZPFAHJlzCdmgIkEU/kN7EqJZJUS5IJWnEtUoB1E6DsSsvJXH8c1EDpSqIcMbp2CqFpNoR87CXIyHEjAyyhXEqsg5TFcm357w3Db1CKc5sDWDppdT8kwqd1gEx1HYrMzY9WaYfL4JfxDPQ7QW2i2GaUD5zsh2MwB5vkvJWhcnUyAK0AZuSFY3GBG/KQxtAS2AAUH/UtpcBKCmL1BstmBUQEgu9e3rTQpQeHN15wgmwO8GUndL4YnO3Ao3ChFTDAg5QeaoTXqQyIO8i7hE/Cz70FAWM420Qfs1o8YBdkdDFPAHipAjeP6HJHG9gPj0xnlhRtfsy0sLCwszOIHx0xrwzYJoxkAAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D1F0>,23.58636,5.121611,25.586933,0.0,0.0,24.093279,0.0,14.40844,33.251736,0.0,15.060413,25.325108,34.047153,0.0,33.24107,27.114529,15.899714,20.124994,25.373215,28.751722,0.0,17.984196,40.891937,25.075167,28.505709,36.31017,0.0,19.934282,22.641008,0.0,35.108185,23.521004,0.0,22.128977,43.465492,0.0,21.074173,5.9767942,3.8547208,20.090384,15.296287,0.0,16.185097,29.66608,0.0,18.867983,31.1121,25.497946,12.866447,24.956287,0.0,30.575733,0.0,27.523771,0.0,41.121532,0.0,24.773857,52.82149,46.00635,20.275482,26.727701,32.649296,26.494406
Baloo_2,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABaUlEQVR42u1YW3LDIAyUCQdrT8bqZMnN6Efd+AUI2WI8k2o/HYyEVrsyIXI4HA7Hf8fUuxBEiZhwW6b5F7clgDmBbL3xo3Pd883ZyzaB0N0BgxAUa5mIKN1DwZOI6Hv6GsBBfwtiloLt1lG1mpOiZWBtAqtKtGK/BZszYMyAzMEquqVtLFsJJTjElzOII0yAaRFsniwZkDjApj6wmh7roBIHqL553gk1R9glwCZy3B5a19smHGxDQrWnvDj0McDbZ4YTSU4gjR3Msa8FsZsHksmiu05R4SzrsjSUaPzJcDSTpg4KZozrGszdu+5XyQnEk4mVOcgLYzCSS86KEhzN/3IFdPwl1V1LQQEXAtV0wDRYA/WnJZe+asUo82B5yiCTyl0WfdalwylzaMRLlglUA3GjAbPh5BIEX3ONeVL93RAwIIGmDuyuBqi/XzN52I4iYepAnl5y+Elqd5z6iRIP/VvD4XA4HI5Pwg+8I7/Pi8YGAgAAAABJRU5ErkJggg==",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DD60>,13.525221,0.0,17.34725,0.0,0.0,11.9118395,0.0,0.27488947,17.433836,0.0,0.15167195,17.622698,19.899046,0.0,19.958372,16.74664,14.922736,3.2014215,11.768152,0.0,0.0,18.125519,14.131296,17.768826,15.129305,17.22498,0.0,16.729988,21.104918,0.0,15.596945,20.457981,0.0,13.421267,10.565142,0.0,19.605238,0.0,24.921412,21.979202,45.24292,0.0,7.2832007,72.46299,0.0,17.024096,0.0,18.983105,15.170857,17.021725,0.0,17.601465,0.0,27.835241,0.0,17.788723,0.0,16.058987,11.8033,25.123081,10.573347,20.623568,11.061416,16.451431
Anybody,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABOklEQVR42u1XWxLCMAgk1YPpybI9mb1Z/HB0xhgTHiH9YX8aNQPIwkKJAoFAgA/AwegmuJsJpwaAnU7OACGfWgLFpQquDgygek4KgIgIBRz3qE+zGOBwAK/GfdkaWsTgszEBnwfX/ziCTRjHDpn/+TJcpAFgThfk5PTPLsx76XgfbodsWnXuC2oAZ8txYfU2FJXJy4DPIFS1YZcDrGBArq8TKHBkQEGBtA8G+WLpS0mVSYj8waqEEgYawdlLE92atA4DaQ90+wAuXfDLANbqQGF9pZXiq66RAFqGpq+yMAPNVWSeNG5KEcCyALzfEocBZCi244kBeA5CCwXzOBhtxY/7vzHa2HabCzDoMGRAxoBGnrQUsDkwamYRWkbjkkUJxT2Ar4UEDL1Kkl2M9SPq48rBFQgEAoFAQIEngQdaQJH+7c8AAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D0D0>,3.2630763,12.467803,4.0036564,0.0,0.0,5.8471107,0.0,0.47088575,6.2007194,0.0,19.33575,5.837692,5.101291,0.0,3.8990114,3.0406883,3.382188,5.420618,3.5420747,4.2729473,0.0,5.016657,2.627612,4.4546733,2.8931806,1.6975095,0.0,4.2489133,2.713472,0.0,4.136028,5.1082125,0.0,2.1935534,4.237629,0.0,2.4926205,15.351879,0.0,2.4229755,15.325395,0.0,2.0685813,23.11379,0.0,3.35635,9.969933,4.4647865,3.4954977,4.0831227,0.0,5.081929,0.0,1.9153007,0.0,4.218718,0.0,4.046665,5.9828224,20.461811,4.887608,3.3447747,5.2782845,4.5531487
Arya,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABcklEQVR42u1XUa6DMAxL2Q7Wm9U52dtO1n3AKDBGUzBiT4r/NlVNaidOEHE4HA6Hw+H4L0DuAfK9nfVg+hECcr6KgbNwM577E9FnFBEJj4sZSJeVgMgZRXCzK/CQYNYAMcbI1Ko3AJgoKA3DMw0MYQ0JTMITU3iHRfXSIT4AMH3jHbWuwTRD0DjAGLSWAGYhaRSUa2qPmke0UGA1IrVRNT8KknNh8qptVrF4MUmDaQLbrC7joZ7A3eb+NgUksNeV8RnYx6qhCo1FiMrv/bi3KqD2ogZndGNBokWDYsQEL8QiXPXSxTg6XANpDGocxj3vqiEEJSmwhu1hSO+Cel/0fyYREW2xg87SA2EGrSys2lR03Z6HfhsxaI9vkgCrP8HZ2LsmF2oZzZwEcOwDJVEkQENW9Imx3vHf2juvbWSHfUDt/PZHc7HEwNyFxDCQ8uyrAJ87GkeBDYv9mEHHJdCmGi82OfhxtWWD0AHqxuRwOByn4wWNcrUvrHPkAwAAAABJRU5ErkJggg==",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393D490>,15.250095,15.307021,14.868206,0.0,0.0,7.5334396,0.0,71.57056,21.186413,0.0,33.503662,20.520998,4.5739293,0.0,19.620483,19.690805,13.642417,17.68662,14.481317,45.47742,0.0,24.502178,12.630929,16.865906,13.638551,15.372055,0.0,8.2952585,13.893163,0.0,8.841936,18.333908,0.0,0.0,19.595997,0.0,12.662293,29.104282,8.610143,14.32494,58.371323,0.0,22.0532,14.963197,0.0,6.7390223,3.9870312,16.802477,13.456039,20.984327,0.0,14.390513,0.0,7.274286,0.0,18.966436,0.0,12.046437,8.373147,16.925917,12.441997,13.769872,13.703814,18.80315
Belanosima,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABdklEQVR42u2YUbKDIAxFUd7CujMvK2tdWfrR2icIJGhSZjrcr05lJBySS9C5oaGhoSG50DsA6hwBiAze6uVD785Nj74ALBD4FgBdEYDIBMHcuxSlAWAxIttKYOmVhPftR6c0fKegQRr6RgCdEOwAaCPwrQC6IIgAKCP4OxMPBI4RXp4FFft6r3wDAX7oZ5wKM2zvY/cg2StSOkE+03II0vmVsgYp0OIL6UQAXlyD68O56VarxP95wrqut92ToFGD0RqrG4DDjmjtQD0LjrNBI4AIQC0AZCaDXgBIlgluYFJACjXIIcjOxfsA1xGhkMZWHZq8tPEdAmhtDsO3ABwRmBCAfX88n2/CYX9zAVXFGaHIByQXkzBFCvnFhsy/4LHM7TvAQF6gdp8rOTnyhUDl0xCXarDousmTfcYAdde6BKB4zMo94yIACQKFACBpfupli/wZLayCRWLuCYJ4cLhmSlUPKbYFaeazRjQZ3CRNviUNDQ0N/a6eelXud3inW0EAAAAASUVORK5CYII=",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393E300>,23.52616,3.445153,15.498316,0.0,0.0,24.493887,0.0,80.51661,28.294231,0.0,31.406115,11.155903,36.083557,0.0,31.41435,21.491333,24.668083,26.14976,10.412117,32.0868,0.0,30.203201,14.973736,25.432219,15.309022,10.007183,0.0,17.85693,13.43204,0.0,15.412664,8.177811,0.0,20.096863,11.935158,0.0,16.530582,7.0625024,33.822742,11.499452,60.474884,0.0,39.477924,18.626175,0.0,7.1078663,34.606216,33.25844,18.037645,15.0211735,0.0,19.428143,0.0,18.491585,0.0,28.203663,0.0,30.349571,6.8575044,48.680172,16.396338,29.996023,28.512175,16.428556
Aboreto,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABiUlEQVR42u1YQY7EIAzLoP133ZdnL9VMCyQ4kJF2JXLoBRcS20BakR07duzY8W8Cqop87ItOQAPwALbQBNyekTfSEhA5ReQglz7zLaAqyiqrEFXVVAYgJ10WLrqQTICALAsqwlNA76trUlAK8AmUiAU5G+KNR6YCELasC5KqAW6TglIgdnKyBFA2RAAbToCh4L0ql0AhNzY+VmQP4EQbfqoe83pjKE0DVJOCUoC0LHkOgL2RUB0dyQqMy2qwCQwEewBItg2fZfg2xHOMoOCHIqAuA1ZdxxdaEWgnAlisNqVa2/mwX9NqBEeo7zWLajxhldUM6PqN1M5g2xAB7EICdlmdxYYJlIk94GDPXiOFZAJMXrvELGoAc1JQCoxtOHUU928kmM1ssgKXBuCwIw3KzD2EiF2XbGhl37MhAtj1fxIdDVxsyue5b0O4NkSuAj1enTqnNfC+bRoNItgIARCOAgSwCQq0R4G7hjdYJptR9H+KSKYNfemevEawoV6QzS+C3bFjx44dfyx+ARa/y8dsBp9uAAAAAElFTkSuQmCC",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E42F4CE0>,6.66219,13.482123,25.64144,0.0,0.0,3.793787,0.0,9.082218,24.421951,0.0,44.006905,25.847382,34.942192,0.0,0.0,9.00773,9.8850355,21.954645,16.752157,10.94549,0.0,22.430399,14.570517,8.438267,9.210944,0.0,0.0,5.267327,14.341576,0.0,6.092708,5.602664,0.0,16.782406,5.034612,0.0,10.183007,16.582008,10.560258,0.0,11.969627,0.0,37.736248,15.359907,0.0,31.614511,14.227816,0.0,5.401929,20.427227,0.0,12.385702,0.0,17.847097,0.0,11.178455,0.0,0.0,0.0,21.891851,7.1010203,24.142845,16.84318,11.723725
Abel,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABd0lEQVR42u1YQZLDIAwTbB6WnyF+1r7Me+imW5os2IkZpjvo0kM9RrGM5QSYmJiYmPgcUKRD1mjjMJRAGq9ADw0iBmsQRysQ1JFijPeuADu1VsTgJgg2Bfw1iIYnz7mDBIt5HFAtlKtcjykkIu2slA30JcCNhvZ8FYUvZeFX4H5DWIFwqzNdAQD5vgLA2og2GcHPD9WO4ekeW6pmyiKAbn3wzMQGgbf/2S5BPMGm7lj5LZQeBNKWaKAdZ5UvdxmWRTMZ+6odHU0KjMLr3bLd7XYFFmXbP7XN6fJVueaGbUek+/pYVl0Us8jgR4tRAd3mlPWrtFYCKjUggEzfXV72oNIL4OJGBwREe+08BhH7bue6HsiGlzT3kbmv+N8a7PzfQQLTJTzx9CcWEuTqUXQmYHbC5NwPR4LXm4DlVL5I4nABqWwlr0dS4wXRUFDt23YSEVIkWTzEokDdEcuByYsVsDnhowa/u0tQtKH7Nx/02+AnJiYm/im+AaMuPOMvXnD1AAAAAElFTkSuQmCC",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E504AE70>,14.896488,24.7006,13.348011,0.0,0.0,14.2108965,0.0,16.656351,3.4529982,0.0,17.260832,11.431154,10.6042595,0.0,16.11497,15.824235,13.27188,9.164472,10.564885,10.9706955,0.0,6.721791,7.9442396,11.7149935,13.5615,17.457241,0.0,10.756405,12.116689,0.0,9.175638,11.745628,0.0,8.971219,24.286198,0.0,13.673823,46.891685,3.862819,11.483279,54.45009,0.0,22.22877,8.098821,0.0,9.8338,6.329194,8.966229,8.957657,9.068271,0.0,15.738328,0.0,18.320873,0.0,14.802881,0.0,14.745539,25.98317,9.531263,11.600816,12.77377,13.927519,14.333978
Amarante,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABdUlEQVR42u1X0RKDIAyLnv9N+PLuwZuKEyguk9sdednplKZtTAEYGBgY+CfQ3ugdn53jW+/41ju+9Y7fg8CqvX4E1tBbHYQrz774AQCm/fppAgEAYmcH5CaFx42Ie9/7EDjE1KvQoQECQPxV0otTgS3xub4TRR8Lk6ZXRZBYJmUE4COQGrZILId8uIVg+VnuZMRTiB4CvLhQFCCZR9UPVlaCU0WtTuDEXSdBh77Tf1w9mBu4TF4XUDphOI7BKoOYzMyoIJBiqmfPSyO9TYCfKRaXnZo3DUtbV1lLiIffIPfhs9m5vMu+t6HL1ekMLyfgHUekxAovViiacVIfF4EFSjA4DePGdvSjB4XJ1TKN5vvksrea8r9BIJZ3j9IDzGULsio8l9x+24IHz4Zsuh3b5vIsUV9BEQoC4VYA3ZkgZwSWsYHzSOD3LfCKYG2/AaAFIEZVBSyzUy/v4RXTyMoEWJrFbifwEGAmz+xZlhW1DAwMDAzseAFttqLtAh6bWQAAAABJRU5ErkJggg==",True,<PIL.Image.Image image mode=L size=256x256 at 0x7958E6BF1550>,19.772348,14.597347,17.71802,0.0,0.0,7.2072387,0.0,57.37318,24.921041,0.0,3.9620214,19.735449,6.2839665,0.0,17.831532,15.629438,17.754023,13.753404,19.635012,52.274796,0.0,17.214718,21.44261,20.640936,15.953765,27.845364,0.0,18.580431,20.694197,0.0,20.493752,15.201415,0.0,40.35179,24.118732,0.0,15.408384,85.409904,15.711843,23.127659,49.81118,0.0,29.074688,26.051657,0.0,16.298788,28.84527,10.666341,13.81302,13.480054,0.0,27.92673,0.0,17.829138,0.0,20.473383,0.0,22.06267,15.046493,26.05173,25.703253,25.675367,24.356983,20.24395
Alumni_Sans,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABMklEQVR42u1X2w5CIQzb1P9e92X6Z/PFC8ZbdxzysiZGEwmUUroh0mg0Go1GgwcwYdJdYqytFiBisQJTsOeHHkX0tFQBX20BYU2ACEREoNoDzjJVhaq6ld7bgIDaU7z8+bMCuHy+Dxx0clQeAUScyCJbngNIsaEJmD/N/tccwJzlUykwfJGXgAmOqbWgMojM2Ul10MLLCCCxp9uheaUC16XdaM8oxfYwpxKGa+01tJSzSPUTBJAyNqt+PgW4JBhKJspywDPHPyEvxz7gS0/wsGlCgQNpAX5XyfuyIYqt9PVC5gB+WKJAAfN0jSklgM3LW5UHMO+Russb2+mxVdXQUo2GvfXOVgJI9Tm4/4+ix+RTnH3u9G7PpwCThMkcZgIWEQAiIEUEtoi2sH9vNBqNRiOLM7JzbZsQKFc1AAAAAElFTkSuQmCC",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393C950>,5.1011877,42.359608,3.0346217,0.0,0.0,5.7943845,0.0,11.53765,6.9136353,0.0,16.323126,5.4408484,3.6290522,0.0,5.5622954,4.612111,1.6082624,6.2605643,5.9424725,5.8305454,0.0,11.996031,4.0934534,4.6927414,5.7724934,10.338878,0.0,4.394062,3.9017017,0.0,5.9932604,3.1086962,0.0,2.1879034,5.1264315,0.0,5.52242,13.342869,7.6314964,3.4283626,37.179504,0.0,8.909812,22.731585,0.0,2.0692945,1.9177958,2.2447608,3.4264798,5.081366,0.0,7.161018,0.0,4.6526895,0.0,8.230249,0.0,3.8908684,9.9589405,15.856926,4.3623886,3.9150095,7.0289526,4.6822624
Bad_Script,"data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAIAAAABACAAAAAD3vSCjAAABtUlEQVR42u2Y266EIAxFCzn/zfbLex7MgDpAaSkhmdgnE9BuF70pkcnAzCAPi7TZgu02tt/qQgC7CTDtJQAiooN+IwhNAtJmAdhNILkFgE0APP1bcomJAntloYGALwDDezBRoI0EnAEYIoCZiLyasZ7ACQD76kByrkNaAf4REDcDUApYkAJxMwCdAC0A+GVrnsUVTwYz+yoojxsRwMxcJDftT3cA4+/D5+5EcAubC0+ZwGczSwziGgA6WpouNEYgr8vfkHFFCiLXi7QgBQcIlL1iCAwT0EzCnPfCEwBGS9xlkWUClgMQBJS9mC2FAL5KQFVQDwDm3rtq6AjAA8ASAVlIv1yczWDq6CUJ3QPAico/AoswSADIIwmq591Kg3sEYOD7IbqWoOuvm0SEgQAUBej6WhkaR3uHJACqObR4RfLpx6122igEty70aOGu/luPfk6t0wLahaxfBFAGskX+60tZwMfxpIBeIa+uXfxC6llyFoB7CXgsn0iFcRJtAlB9v/QaIcgiALd2AKtz6fRaHeJ+J0/0giNINa9p4XqVYBJwBEn5UYlDHE/lTj8TX3vttdd+2v4B5U/Wdoteba4AAAAASUVORK5CYII=",False,<PIL.Image.Image image mode=L size=256x256 at 0x7958E393DBE0>,24.967705,26.79554,10.515475,0.0,0.0,0.0,0.0,35.80128,20.287893,0.0,44.01769,0.008425355,10.963188,0.0,1.293031,0.0,0.0,34.04315,15.496975,45.877537,0.0,10.295813,14.873996,10.610424,6.081275,38.22578,0.0,0.0,0.16651195,0.0,0.0,62.02522,0.0,45.88281,30.047056,0.0,16.939148,37.562435,42.826954,1.2499526,37.629234,0.0,0.0,19.46725,0.0,46.005295,13.934334,0.0,12.822263,14.098403,0.0,28.273954,0.0,4.1404705,0.0,0.0,0.0,47.74432,1.3569509,49.860928,0.0,0.0,42.29344,13.216513
